Price,Close,High,Low,Open,Volume,EMA_20,EMA_30
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,,
Date,,,,,,,
2025-03-21,165.67724609375,165.89648938026642,162.46833821606813,162.81713850085896,29882100,170.47479570231738,173.9307005908863
2025-03-24,169.34454345703125,169.9125869705219,166.86313183090812,168.6818412308444,18742800,170.36715263133775,173.6348194854763
2025-03-25,172.1947021484375,172.3142990681028,169.96242906428452,170.59024826609257,13841600,170.54120496629963,173.54190868953833
2025-03-26,166.56417846679688,171.34764482956913,166.28613272719656,170.70985032828085,22498000,170.16244053777555,173.09173254613566
2025-03-27,163.51470947265625,166.86313412830248,163.28550613191504,166.1356533995557,21571200,169.52932329347846,172.47386008978216
2025-03-28,155.5223388671875,163.24563852806418,154.8038297940633,161.8006371166279,34866500,168.19532477668884,171.3802135592922
2025-03-31,155.69175720214844,156.58866567500607,151.68561772453222,154.27665116494103,33591600,167.0045088172088,170.36805508463777
2025-04-01,158.33262634277344,159.52848902265336,154.72011531021212,154.76495845000798,20111400,166.17861524821495,169.59157581096912
2025-04-02,158.31271362304688,159.7228321300682,155.9907388578214,156.41926537638946,17113300,165.4294817601037,168.86390728271607
2025-04-03,152.1041717529297,154.1540766873175,151.65570990506598,152.30846732210267,28416100,164.1604046165633,167.78263402272987
2025-04-04,147.23101806640625,152.56257735588719,147.0316949327119,149.38356497183597,39832200,162.54808208797692,166.45672331587028
2025-04-07,148.72586059570312,154.3962452738384,142.16852744758998,142.89600827587503,47823000,161.2316800410937,165.31279668876272
2025-04-08,146.0749969482422,153.90791788443934,144.70972180796127,153.04589255222663,35304400,159.78818641320308,164.07164831840657
2025-04-09,160.50511169433594,161.31231863948028,145.3076511799823,145.82586392739347,46479500,159.85646501140621,163.84154918136977
2025-04-10,154.83473205566406,159.47868160240188,151.6756548043879,158.2130526044237,35270500,159.37820472990694,163.26046420551782
2025-04-11,158.850830078125,159.30925197986465,155.04898626444395,155.04898626444395,22582000,159.3279785725944,162.9759716811699
2025-04-14,160.91371154785156,163.4648895102751,159.36904850156884,161.75081396560552,18255900,159.47900076071411,162.84292264031066
2025-04-15,158.13330078125,161.49170063641694,157.10187816944182,161.01335861309875,15690800,159.350838857908,162.53907606875836
2025-04-16,154.9642791748047,157.6350388738156,153.37976061279954,154.93438374580234,16921500,158.93307126904102,162.05037949495488
2025-04-17,152.83163452148438,156.52885927311058,150.3801031866001,156.07043740501342,19513400,158.351982054988,161.455621754731
2025-04-21,149.34368896484375,150.53955157172447,147.88871240222318,150.44487765808387,16147800,157.49404937973617,160.6742067360286
2025-04-22,153.36978149414062,154.07734211066946,150.3502215907085,150.54954472069625,15910300,157.10126196206042,160.20295349461648
2025-04-23,157.17660522460938,159.46868402808127,155.81133018005428,157.36595304665784,18575700,157.1084375108746,160.00770521913216
2025-04-24,160.91371154785156,161.15289018416132,157.54535131603478,157.97885023929237,30787500,157.47084456201526,160.06615724033986
2025-04-25,163.28549194335938,167.66036642164852,162.43841437486833,166.52429468396258,35148100,158.02462050309566,160.2738562534379
2025-04-28,161.8604278564453,164.38171026938633,159.82746276692305,163.69408502836254,20871200,158.38993548912896,160.37621571169646
2025-04-29,161.5016632080078,162.11952229794406,158.84086380320036,161.4867154947422,15955200,158.68629050997455,160.44882522758752
2025-04-30,160.335693359375,160.8180194116606,156.61356075430186,159.30924318183526,20639500,158.84337649563173,160.44152639738027
2025-05-01,162.22914123535156,163.37518832280907,160.37554879011944,161.96008240104115,21904300,159.16583028036695,160.55685638692682
2025-05-02,165.23875427246094,166.12568746475407,163.09616746599934,164.38670414878305,16844900,159.7442039938997,160.8589143150258
2025-05-05,165.47792053222656,166.52430606889658,163.90336219055314,163.94820532989658,15309300,160.29027223564512,161.15691471613553
2025-05-06,164.63084411621094,166.16554696960202,162.56798366015224,163.3951259397453,10691900,160.70366003379425,161.38103919355976
2025-05-07,152.27357482910156,166.41468972066798,148.97498090988586,165.49786113936176,78729800,159.9007947762045,160.7934608474657
2025-05-08,155.21339416503906,156.86767861269485,153.56908499633963,155.3828066389,38387500,159.45437567037922,160.43345654537367
2025-05-09,153.84812927246094,155.89105437289106,153.30002111123036,155.01409652114108,22871000,158.92044744200604,160.0085967213148
2025-05-12,159.0302276611328,159.88726545586675,157.34604750120752,158.5518855822317,31884900,158.93090270097048,159.94547613678694
2025-05-13,160.335693359375,161.50166059387493,157.03709956492992,159.3690340339298,24944300,159.06469228748517,159.97065144147004
2025-05-14,166.2353057861328,167.76003343226498,160.3755586245459,160.75425431916318,31769200,159.74760785878496,160.3748226895128
2025-05-15,164.83016967773438,166.93290106502837,163.27554651105646,166.56418062853237,22717600,160.23166136535158,160.6622644306884
2025-05-16,166.85316467285156,170.0620723801173,166.37482262141023,168.34799688904792,36271400,160.86228072797064,161.06167734953763
2025-05-19,167.29164123535156,167.3713674402021,164.8450974961549,165.14406696278974,21374700,161.47460077629262,161.4636105034611
2025-05-20,164.75045776367188,169.09542238192347,163.69409683237404,167.18203886374593,33563300,161.78658715604303,161.67566516541018
2025-05-21,169.47410583496094,173.9287069806468,164.32191937471765,164.38171022936268,45567600,162.51873179213044,162.17879036989734
2025-05-22,171.38748168945312,177.51630252719323,171.28783533815982,172.75277203751796,45024100,163.3633746394945,162.77289948728804
2025-05-23,169.0057373046875,170.61517889922294,168.6768723717691,169.69336260022413,24963600,163.90074251237004,163.17501805615254
2025-05-27,173.38059997558594,173.68952953082126,170.6201541260049,170.70984040857914,24341300,164.80358608029536,163.833442696116
2025-05-28,172.78268432617188,175.87199522970104,172.41893633259377,173.38060811094195,25999200,165.56350019895027,164.41081312386157
2025-05-29,172.36412048339844,174.79570135988587,171.18817794228764,174.39708553258473,21174700,166.21117832127865,164.92392972770267
2025-05-30,172.25450134277344,172.84246501872812,167.9443897158325,171.8160148026651,36258300,166.78673289475435,165.3968698319008
2025-06-02,169.7830352783203,170.47265253347098,168.06895981724793,168.4277201511054,24742900,167.07209502652253,165.67984824779884
2025-06-03,167.13221740722656,169.2150133546419,166.105751941516,168.28323702059924,25386700,167.07782096754198,165.77354948389095
2025-06-04,168.80642700195312,168.99577485820797,167.2169207849344,167.70025049992472,18508700,167.2424501136764,165.9692190011853
2025-06-05,169.2249755859375,171.76619347877022,168.76656887329105,171.02873742014836,25375400,167.43126206341555,166.1792678131048
2025-06-06,174.31736755371094,175.22423609077742,171.70639878734616,171.70639878734616,22258100,168.08708163391987,166.70430650604712
2025-06-09,177.23081970214844,177.51516765540885,175.26524563491927,175.47476517942692,18817600,168.957913830894,167.38343638966654
2025-06-10,179.60545349121094,182.0349940426737,176.07840935677868,177.3605099731449,32908000,169.97196522711468,168.17195362202426
2025-06-11,178.38818359375,181.34153803717805,177.5999657255444,180.82270241377242,18994400,170.7735098334609,168.83106523310335
2025-06-12,176.57228088378906,177.72967756706512,175.71421302887705,177.08112923486027,17345900,171.32577374301596,169.33049850088952
2025-06-13,175.4847412109375,177.94220343377233,173.17993502198036,173.18990706767596,20873200,171.721865882818,169.72754641766682
2025-06-16,177.5401153564453,177.8444226178713,175.4248845342781,175.5096849868568,18132500,172.2759848803063,170.23158312339447
2025-06-17,176.83169555664062,178.31335883126377,175.5446013539514,176.6022167130365,17656100,172.70986208757625,170.6573968287652
2025-06-18,173.58900451660156,177.42437514186435,172.45156708667707,176.88159135832956,32531800,172.7935899379596,170.84653280862562
2025-06-20,167.35304260253906,174.9708935959476,165.89633230381628,174.47201728620755,55402600,172.27544257268147,170.62114634371682
2025-06-23,165.6369171142578,168.10136745461892,162.96294723657724,166.9439859151216,36975600,171.64320205283158,170.2995831676227
2025-06-24,167.363037109375,168.86963814911823,166.53490057245736,167.30815279619202,27310300,171.2355672963119,170.11012858321962
2025-06-25,171.1046142578125,172.97040691593398,168.18219577676192,168.27098504810928,23627400,171.2230955783596,170.1742889493224
2025-06-26,174.03797912597656,174.25748591646064,170.47601025220604,172.9953294834255,25909100,171.4911797257517,170.4235592833001
2025-06-27,177.86936950683594,178.43808060164764,172.32186719851077,174.23755046310885,74053100,172.09862637156925,170.90393413643145
2025-06-30,176.99134826660156,181.17193445464187,175.10559630004255,180.3787228966327,43964600,172.56459988538185,171.2966705319263
2025-07-01,176.51243591308594,176.82173681784994,174.26749231134937,176.40766091669954,25778500,172.9405842689727,171.6331715242592
2025-07-02,179.3560028076172,179.53061255840478,175.6942525739284,176.14823183617747,19325900,173.55157651074836,172.1314187038307
2025-07-03,180.1442413330078,180.36374813071492,177.78954450492,179.41588617215984,13287400,174.17944935096355,172.6483750024873
2025-07-07,177.1609649658203,179.9347162223865,176.2430343191759,179.73017509426768,20991400,174.46340321904515,172.93950983883138
2025-07-08,174.766357421875,178.3881891803029,173.52913865793022,178.37821713464507,24108600,174.49225600026705,173.05737097322128
2025-07-09,177.2607421875,179.874849298989,173.48923833027638,175.71422251124224,31288000,174.7559213514321,173.3285562128522
2025-07-10,178.2983856201172,179.1863848203811,175.34504646565358,176.27294907092534,24693700,175.0932989008307,173.64919036815962
2025-07-11,180.9025421142578,182.19962368717702,177.14201493702254,177.51018897692893,23975700,175.64656015925232,174.11714854532727
2025-07-14,182.399169921875,184.314853292282,180.3048879643518,181.66084266240972,20990400,176.28966585093065,174.65147250510455
2025-07-15,182.6885223388672,184.9933286005737,181.98011123519012,183.52663093866997,23911600,176.89908075454363,175.16999184921826
2025-07-16,183.3570098876953,184.918495230525,182.66855811901667,183.9057768934897,21152600,177.5141216243676,175.6981865613781
2025-07-17,184.284912109375,184.77081716458488,181.09210666215927,182.70348267884268,21654400,178.1589588134159,176.25216885479725
2025-07-18,185.52212524414062,186.93893214253,184.31483787096195,186.20058972034252,21033400,178.8602127591992,176.85023055733555
2025-07-21,190.7204132080078,190.83016660863174,186.6296364723373,186.67952714980223,24665000,179.98975565908572,177.74508105092733
2025-07-22,191.6782684326172,192.92545928566776,188.07138700477574,191.9875693282541,26212900,181.10294735180298,178.64399636587507
2025-07-23,191.07960510253906,192.92545360045878,189.75259224705852,191.9277009474205,34068100,182.05310523282546,179.4462937037244
2025-07-24,192.76580810546875,198.52284513405064,191.51861729833644,197.66477724976374,45252100,183.07336264926766,180.30561721351435
2025-07-25,193.6438446044922,194.83615115662784,191.69822989683496,192.49641987213175,31101800,184.0800752164319,181.1661480129323
2025-07-28,192.9853057861328,194.38216855881177,191.42382053347023,193.97308633952386,25553500,184.92819241354627,181.9286743208807
2025-07-29,195.98854064941406,196.2180347146009,192.55628441099617,192.8655852885559,31891600,185.98155891220034,182.83576247110867
2025-07-30,196.9962921142578,198.03394820551867,195.12051219888494,195.8588546649248,21150500,187.03058112192008,183.7493450287312
2025-07-31,192.42657470703125,196.38765390471343,191.64832886600274,196.15817506043504,27852000,187.54448527288304,184.30916629829895
2025-08-01,189.52310180664062,191.1873523993308,188.2759110666331,189.35348569293916,21236700,187.73292494276473,184.645549234321
2025-08-04,195.31008911132812,195.63934932604175,190.49094179060694,190.74537359845334,23386000,188.45455962548505,185.33358406509566
2025-08-05,194.8810577392578,198.25345139263305,194.23750300779153,195.1055429540734,19010200,189.06660706489197,185.94955010859002
2025-08-06,196.4774627685547,196.9364357161351,194.02997243608303,194.81121756180326,15383700,189.77240284619316,186.62877028020065
2025-08-07,196.83665466308594,197.9242014700252,194.78128650332968,197.26569624785446,14660600,190.44518873351626,187.28734346619325
2025-08-08,201.6358184814453,202.97280330627038,197.4552326680851,197.5350547027085,24379900,191.5109629952238,188.2130515316934
2025-08-11,201.17686462402344,201.7056722919867,199.350975511727,201.1020209983049,16690200,192.43152505510946,189.04942656990826
2025-08-12,203.70118713378906,204.66900843391733,200.94738004290974,201.6408254507789,19854000,193.5048262054599,189.99470144499733
2025-08-13,202.57371520996094,204.96831543167775,198.19358177412687,204.51932979316797,19573000,194.36852992017427,190.8062507201563
2025-08-14,203.36195373535156,204.9583488508943,201.87030316137432,202.10477564460837,17777100,195.22504647400066,191.61629607597536
2025-08-15,204.44949340820312,206.86405292627092,201.63084529622404,204.25991797412192,21111400,196.103565229639,192.44424429095778
2025-08-18,203.83090209960938,205.67675077238903,202.95289003441846,204.60916324924253,13000200,196.8395020743981,193.17886737538694
2025-08-19,202.03494262695312,203.83088524444656,200.47843568089604,203.4467559492211,13476600,197.3343059365462,193.75022706903638
2025-08-20,199.74009704589844,201.71564294702242,197.0162366887203,201.22673868824825,13971700,197.56342889934166,194.13667029335005
2025-08-21,200.16912841796875,202.9029761139909,199.9496216206861,200.2689097710961,11768900,197.81159075825852,194.52586114009964
2025-08-22,206.2554473876953,208.75980128132454,201.67576597037197,203.50165530936007,25723700,198.61576758010963,195.28260863994453
2025-08-25,208.68995666503906,210.61561205240125,205.48716382566994,206.53480719693073,22788800,199.57521415962674,196.14759883511192
2025-08-26,207.482666015625,207.9915296242752,205.98603700100233,207.90172031277964,23051000,200.32830481257895,196.87889349191923
2025-08-27,207.74208068847656,209.0990248670544,205.92616360375612,205.9960135952439,15249000,201.0343787055216,197.5797442787939
2025-08-28,211.89273071289062,212.4215384126683,207.13346141489166,207.3729123132075,20915700,202.06850746812816,198.50316275841305
2025-08-29,213.05010986328125,214.85603961982682,210.49586566234413,210.79519448500002,24682200,203.11437436290467,199.4416754748562
2025-09-02,211.51358032226562,211.89172636742532,206.49488593452472,208.5203225057444,28900100,203.9142987399867,200.2205080456568
2025-09-03,230.58065795898438,231.27908181286634,224.61408577632568,225.971030074367,72250300,206.45395199893883,202.17922739490373
2025-09-04,232.13714599609375,232.24689940167661,226.25039595269104,229.6377706197962,32196000,208.89997047485835,204.111996336916
2025-09-05,234.64149475097656,235.59934401774802,231.85777148652727,232.13714101756528,26127700,211.35154421544104,206.08164139588766
2025-09-08,233.84259033203125,238.07683308861866,233.41316529056112,235.4703704393718,23128800,213.49354860749725,207.87267035950984
2025-09-09,239.61474609375,240.26385887562813,233.06364109506634,233.87254064230376,22854800,215.9812817014261,209.9205462133318
2025-09-10,239.23526000976562,241.7518482694581,237.78722861695667,238.9256826709429,19990100,218.19594630222034,211.81181807116624
2025-09-11,240.45361328125,242.24119540855662,236.2593095720754,239.81448143259584,21308600,220.31572410974695,213.65967582665553
2025-09-12,241.0528106689453,242.09439613538615,238.17670967591036,240.47359503906435,14536600,222.2906847344325,215.42697484873875
2025-09-15,251.41873168945312,252.40739522173703,244.64792325626271,244.80771003204495,29935200,225.06478444443445,217.74902367717195
2025-09-16,251.0791778564453,252.886721815731,249.37648729442694,251.9879479343738,24493500,227.5423457217688,219.89935620486702
2025-09-17,249.51132202148438,251.60846622440926,246.24575040208808,251.11914019611262,20491300,229.63462917888458,221.80980561239073
2025-09-18,251.98794555664062,253.7954894988705,249.77095374956744,251.51858146535278,21166400,231.76351645295657,223.75678238298752
2025-09-19,254.89401245117188,256.3520400389092,251.7262999738622,253.05649509989235,41616800,233.966420833739,225.76563593577362
2025-09-22,252.53721618652344,255.96255937363452,250.4700148378594,254.4346345672764,20079000,235.73506801019465,227.49283466162845
2025-09-23,251.99794006347656,254.42465403168023,250.74963448508717,253.31115997003903,17521100,237.28391296765005,229.07380920368317
2025-09-24,247.4940643310547,252.61711541084662,246.88489058620982,251.8082005786909,16958500,238.25630833559336,230.26221276028778
2025-09-25,246.2357635498047,246.9797487713338,241.3224195620241,244.5080977205706,17379800,239.01625645123252,231.2927644241276
2025-09-26,246.8449249267578,249.78094201324313,246.30566363488114,247.44911578332088,16594600,239.76184392509208,232.29612961784568
2025-09-29,244.0287628173828,251.30687809276412,242.8703315773225,247.93844920495468,23157200,240.16821715292932,233.05307369523518
2025-09-30,243.2198486328125,243.3446791838211,239.24623863215143,242.73050738714113,22541200,240.45884872244199,233.70899465894985
2025-10-01,245.2071533203125,246.81497150595618,238.87575111870152,240.8530628773219,23967700,240.91106820795346,234.45081134677972
2025-10-02,246.095947265625,247.29931566997493,242.7754574796697,245.30702484602278,20657500,241.40486621344598,235.20211043831813
2025-10-03,246.1159210205078,246.78301477995933,242.14132038642188,244.89757357559975,19941400,241.85353809983283,235.9062272500723
2025-10-06,251.16905212402344,251.85811921064592,245.35694953418547,245.44682387467418,18309000,242.7407299116605,236.89092562903693
2025-10-07,246.7949981689453,251.20900463703433,246.4754246431322,248.5925459182787,13811200,243.12685069806858,237.52989805096652
2025-10-08,245.1272735595703,246.9248213802435,244.75776475092104,245.86626070065884,14136500,243.31736716106874,238.02005130958614
2025-10-09,241.88168334960938,245.2221350767108,239.35509882598436,244.72781094114117,19375700,243.18063536950118,238.26918886055537
2025-10-10,237.16807556152344,244.5081031151831,236.3641588566611,241.83174330747613,22449100,242.60801062588425,238.1981492928759
2025-10-13,244.30838012695312,244.6579117832554,240.42365378640827,240.70327301620802,12465000,242.769950578367,238.59235773378416
2025-10-14,245.85629272460938,247.68879685496785,240.85107781843712,241.427306790227,17705400,243.0638879256282,239.0609987009342
2025-10-15,251.36880493164062,252.41736942916336,246.4554607554471,247.74871874685488,16048100,243.85483240239128,239.8550507158185
2025-10-16,251.53857421875,257.23082941743115,250.33020770413574,252.122772700916,18946000,244.58661733728258,240.60882642568507
2025-10-17,253.4459686279297,254.53450266096655,248.25302052802706,251.00928896640758,17653800,245.430365079249,241.43702914841055
2025-10-20,256.6716003417969,257.5304504658622,254.25489770036705,254.88403337816922,13726800,246.50095891377737,242.4199047092742
2025-10-21,250.99929809570312,255.03383029849985,244.33834129177995,254.90400164086319,27836400,246.92937216919887,242.97341396001156
2025-10-22,252.18768310546875,256.8313737278801,250.1115065245809,254.66431708821446,19650200,247.43016368693887,243.56788293713785
2025-10-23,253.3860626220703,255.51318026566653,252.4253762515009,253.35610450636662,13241300,247.99739215695138,244.20131388455286
2025-10-24,260.1568603515625,262.15414913586386,255.75283492503297,256.95118990988885,18406000,249.15543674691435,245.23070397919864
2025-10-27,269.5640869140625,270.43290270240664,264.5808609008827,265.0002744998441,22987700,251.09911771521416,246.80059965241568
2025-10-28,268.0661315917969,271.0121450108063,266.80786026547077,269.83375183368696,20101200,252.7150237986982,248.17256945495643
2025-10-29,274.7969970703125,275.595900411786,268.0661129897522,268.24586167015235,26287900,254.81806887218528,249.8902744623988
2025-10-30,281.5178527832031,291.53425498576104,280.06983667597433,291.3245481932234,48570000,257.3609054351394,251.93076338632167
2025-10-31,281.43798828125,285.8969321261184,277.14681597378535,282.82109013084,29932800,259.65396094429275,253.83445531502673
2025-11-03,283.73486328125,285.552403539531,279.98994650105004,282.03718595995247,19691800,261.94738021447915,255.76351389349276
2025-11-04,277.6830749511719,281.4519764379777,276.4896875121595,276.6894285938104,18123700,263.4460178084499,257.1776791230204
2025-11-05,284.364013671875,286.31138258460743,277.5033310189176,279.00129772833924,20063200,265.43820789068087,258.9316361906885
2025-11-06,284.9532165527344,288.41851416951283,281.2382578122001,285.34767015683235,23103800,267.2967801442098,260.61044782694955
2025-11-07,279.32086181640625,284.114342933768,275.3662078945626,283.8247275130803,21991100,268.44193077965707,261.81757131014035
2025-11-10,290.19610595703125,291.0649218088883,283.15567431675817,284.87834220037746,19508200,270.51375698702606,263.6484445131656
2025-11-11,291.3445129394531,291.9437056858744,287.4897601121121,287.8093336403647,14156700,272.49763850630484,265.43528763744223
2025-11-12,287.04034423828125,291.9636536729535,283.9944910972563,291.6890325661738,16998800,273.8826580998264,266.8291622568512
2025-11-13,278.74163818359375,283.1257020133516,277.62316125903163,282.6013892882789,18060200,274.3454181078043,267.5977090908346
2025-11-14,276.60455322265625,278.77159463198814,271.04209627178807,271.5264242058176,18330500,274.5605738330283,268.17879580901666
2025-11-17,285.2128601074219,294.12075150639083,283.8447220914702,286.01176347439497,34286100,275.5750772877324,269.2777676992364
2025-11-18,284.5736999511719,289.0426397405046,278.6317840514575,288.09391536915274,29702200,276.43208896996475,270.26460203807096
2025-11-19,292.59283447265625,303.8375809941279,287.28006903674975,287.2950328562193,43123600,277.9712075892687,271.70513316288293
2025-11-20,289.5869445800781,306.47402681961586,288.7780449689889,304.3269167525351,34801400,279.07746825506007,272.85879841560524
2025-11-21,299.2438049316406,303.5479600958327,293.9609672298312,296.46757456498995,43670600,280.99807174806773,274.5610569005108
2025-11-24,318.0382995605469,319.3664832709761,308.9805870747885,310.5884204886871,55311800,284.52571249211337,277.3660402979325
2025-11-25,323.2012939453125,328.2244741468647,317.385183737123,326.3569834859101,50899300,288.20910120194185,280.32315343647315
2025-11-26,319.8458557128906,324.54946272266824,316.77004409635146,320.3451779573829,29839600,291.2221254410798,282.873005196242
2025-11-28,319.68603515625,326.4368809408099,316.5103533311448,322.99154562739795,19695800,293.93297398538175,285.2480393872102
